target,protocol,method,model,status,n_train,n_test,train_year_min,train_year_max,test_year_min,test_year_max,r2,r2_log1p,rmse,mae,mape,sample_weight_used,high_threshold
C,literature_2019_2020,spatial_baseline_residual_zone,ElasticNet,failed: Input y contains NaN.,,,,,,,,,,,,,
C,literature_2019_2020,temporal_weighted,ElasticNet,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.007660366375348282,0.009637252090913151,52.601386512808055,24.19165179539747,36.32887351288225,True,
C,literature_2019_2020,direct_global,PLSR,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.03130697770399138,-0.02348079341928866,53.2150018204576,24.635263683790576,35.70989963903043,,
C,literature_2019_2020,spatial_zone_features,PLSR,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.025527853363558783,-0.03277087906294618,53.065692175235576,25.15758056743458,36.710255239360684,,
C,literature_2019_2020,spatial_baseline_residual,PLSR,failed: Input y contains NaN.,,,,,,,,,,,,,
C,literature_2019_2020,spatial_baseline_residual_zone,PLSR,failed: Input y contains NaN.,,,,,,,,,,,,,
C,literature_2019_2020,temporal_weighted,PLSR,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.03130697770399138,-0.02348079341928866,53.2150018204576,24.635263683790576,35.70989963903043,False,
C,literature_2019_2020,direct_global,XGBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.06110163901274113,0.06047484752958909,50.77493706016572,24.15613621795654,37.554864388274495,,
C,literature_2019_2020,spatial_zone_features,XGBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.06557837336979155,0.04032529545889629,50.6537431614141,24.247411596221927,37.64622430257942,,
C,literature_2019_2020,spatial_baseline_residual,XGBoost,"failed: [21:54:26] /__w/xgboost/xgboost/src/data/data.cc:568: Check failed: valid: Label contains NaN, infinity or a value too large.
Stack trace:
  [bt] (0) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(+0x2c1a8c) [0x7fbc932c1a8c]
  [bt] (1) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(+0x5b06b9) [0x7fbc935b06b9]
  [bt] (2) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(+0x5b1655) [0x7fbc935b1655]
  [bt] (3) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(XGDMatrixSetInfoFromInterface+0x10b) [0x7fbc931c9cab]
  [bt] (4) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x650052) [0x7fbdec641052]
  [bt] (5) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x64ed61) [0x7fbdec63fd61]
  [bt] (6) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x64e96e) [0x7fbdec63f96e]
  [bt] (7) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x2bdeac) [0x7fbdec2aeeac]
  [bt] (8) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x2bda3c) [0x7fbdec2aea3c]

",,,,,,,,,,,,,
C,literature_2019_2020,spatial_baseline_residual_zone,XGBoost,"failed: [21:54:26] /__w/xgboost/xgboost/src/data/data.cc:568: Check failed: valid: Label contains NaN, infinity or a value too large.
Stack trace:
  [bt] (0) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(+0x2c1a8c) [0x7fbc932c1a8c]
  [bt] (1) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(+0x5b06b9) [0x7fbc935b06b9]
  [bt] (2) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(+0x5b1655) [0x7fbc935b1655]
  [bt] (3) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(XGDMatrixSetInfoFromInterface+0x10b) [0x7fbc931c9cab]
  [bt] (4) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x650052) [0x7fbdec641052]
  [bt] (5) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x64ed61) [0x7fbdec63fd61]
  [bt] (6) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x64e96e) [0x7fbdec63f96e]
  [bt] (7) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x2bdeac) [0x7fbdec2aeeac]
  [bt] (8) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x2bda3c) [0x7fbdec2aea3c]

",,,,,,,,,,,,,
C,literature_2019_2020,temporal_weighted,XGBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.09627663741251224,0.12047354733640359,49.814738868089876,23.530290315551756,36.52572928302424,True,
C,literature_2019_2020,direct_global,LightGBM,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.1280001103136349,0.028636013704088747,48.93260292445716,24.543060972864545,37.930803674887436,,
C,literature_2019_2020,spatial_zone_features,LightGBM,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.10023512891390307,0.026472283183904377,49.705519809901865,24.59391941130999,37.796354081554234,,
C,literature_2019_2020,spatial_baseline_residual,LightGBM,failed: Input y contains NaN.,,,,,,,,,,,,,
C,literature_2019_2020,spatial_baseline_residual_zone,LightGBM,failed: Input y contains NaN.,,,,,,,,,,,,,
C,literature_2019_2020,temporal_weighted,LightGBM,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.057641772918329504,0.024535898100538467,50.868404546459395,25.146134364736678,38.341190851254034,True,
C,literature_2019_2020,two_stage_high_pollution,LightGBM,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.07446447441031123,0.0689673713228739,50.41231600346882,24.25517053918994,38.97125534471201,,77.6
C,literature_2019_2020,direct_global,CatBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.07177780319798854,0.12518821321322504,50.48543214329939,23.478405028061058,36.10767819190217,,
C,literature_2019_2020,spatial_zone_features,CatBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.05327176732715877,0.08843920944642392,50.98621436063919,23.710615882590364,36.315219511688895,,
C,literature_2019_2020,spatial_baseline_residual,CatBoost,failed: catboost/libs/metrics/metric.cpp:7032: metric/loss-function RMSE does not allow nan values in target data,,,,,,,,,,,,,
C,literature_2019_2020,spatial_baseline_residual_zone,CatBoost,failed: catboost/libs/metrics/metric.cpp:7032: metric/loss-function RMSE does not allow nan values in target data,,,,,,,,,,,,,
C,literature_2019_2020,temporal_weighted,CatBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.09031852252443495,0.14490181578459949,49.978679716961985,23.228546397802294,35.914923934845525,True,
C,literature_2019_2020,two_stage_high_pollution,CatBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.07529270534701893,0.13081591141866145,50.38975480317795,23.0248950102596,35.205021455823086,,77.6
C,literature_2019_2020,direct_global,NGBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.020933288548638962,-0.029025158328732203,51.849699723934194,25.1513246977338,38.18222540860558,,
C,literature_2019_2020,spatial_zone_features,NGBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.023368116966974273,-0.056975456409421366,51.78518741441306,24.765930249008715,37.187404422771735,,
C,literature_2019_2020,spatial_baseline_residual,NGBoost,failed: Input y contains NaN.,,,,,,,,,,,,,
C,literature_2019_2020,spatial_baseline_residual_zone,NGBoost,failed: Input y contains NaN.,,,,,,,,,,,,,
C,literature_2019_2020,temporal_weighted,NGBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.024624806913345787,-0.010022027741051431,51.75185915946453,24.93367668915466,37.75956448548895,False,
D,literature_2019_2020,direct_global,RF,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.09878596597912426,-0.19255236674868748,54.64733804444772,23.644259027661636,58.80919692223232,,
D,literature_2019_2020,spatial_zone_features,RF,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.11205982118252744,-0.19223387363572386,54.243398643475686,23.70915232272279,58.6958091190937,,
D,literature_2019_2020,spatial_baseline_residual,RF,failed: Input y contains NaN.,,,,,,,,,,,,,
D,literature_2019_2020,spatial_baseline_residual_zone,RF,failed: Input y contains NaN.,,,,,,,,,,,,,
D,literature_2019_2020,temporal_weighted,RF,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.14084789197315262,-0.15053882092611115,53.35683601437657,23.21607251183026,56.12088087318732,True,
D,literature_2019_2020,two_stage_high_pollution,RF,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.1050972446037346,-0.15083499717569104,54.455651875228675,23.47482314625315,59.70594125056113,,45.68
D,literature_2019_2020,direct_global,ExtraTrees,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.15515673120614115,-0.1166294119394442,52.9106519379715,23.191682870780742,57.75969810161673,,
D,literature_2019_2020,spatial_zone_features,ExtraTrees,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.200474207029959,-0.10122227042343845,51.472027786143585,23.01158282449183,58.572430561727174,,
D,literature_2019_2020,spatial_baseline_residual,ExtraTrees,failed: Input y contains NaN.,,,,,,,,,,,,,
D,literature_2019_2020,spatial_baseline_residual_zone,ExtraTrees,failed: Input y contains NaN.,,,,,,,,,,,,,
D,literature_2019_2020,temporal_weighted,ExtraTrees,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.19045460115153345,-0.08224738859392855,51.79354568490199,22.937704517115158,57.171023386495165,True,
D,literature_2019_2020,two_stage_high_pollution,ExtraTrees,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.12139942354991762,-0.04832383079893865,53.95737093015198,22.661091108839223,56.02982778128486,,45.68
D,literature_2019_2020,direct_global,HistGBR,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.20247832892432693,-0.1861430924924099,51.40747643350627,24.537831165332115,63.37593714349271,,
D,literature_2019_2020,spatial_zone_features,HistGBR,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.20676323698550236,-0.18813025703792818,51.26918992061542,24.573522904397247,64.08058769163556,,
D,literature_2019_2020,spatial_baseline_residual,HistGBR,failed: Input y contains NaN.,,,,,,,,,,,,,
D,literature_2019_2020,spatial_baseline_residual_zone,HistGBR,failed: Input y contains NaN.,,,,,,,,,,,,,
D,literature_2019_2020,temporal_weighted,HistGBR,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.1816852489771007,-0.13368862073539112,52.07331532353988,23.380330170954604,58.817240496619405,True,
D,literature_2019_2020,direct_global,ElasticNet,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.05428298079021587,-0.11153092911692553,55.98035406409817,23.174560921238125,61.55096499411103,,
D,literature_2019_2020,spatial_zone_features,ElasticNet,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.007506139376650456,-0.16778684445005787,57.780179838341205,23.953775656005067,63.91523126221445,,
D,literature_2019_2020,spatial_baseline_residual,ElasticNet,failed: Input y contains NaN.,,,,,,,,,,,,,
D,literature_2019_2020,spatial_baseline_residual_zone,ElasticNet,failed: Input y contains NaN.,,,,,,,,,,,,,
D,literature_2019_2020,temporal_weighted,ElasticNet,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.07243763563377814,-0.11994089164815591,55.44043102524334,23.412318687174285,61.556469854681126,True,
D,literature_2019_2020,direct_global,PLSR,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.005793352709495325,-0.14457523241294634,57.39755195887752,23.676085449983553,64.9806007802358,,
D,literature_2019_2020,spatial_zone_features,PLSR,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.08494708545011287,-0.21222219755960503,59.9596815134173,24.642883237804373,68.50132718223107,,
D,literature_2019_2020,spatial_baseline_residual,PLSR,failed: Input y contains NaN.,,,,,,,,,,,,,
D,literature_2019_2020,spatial_baseline_residual_zone,PLSR,failed: Input y contains NaN.,,,,,,,,,,,,,
D,literature_2019_2020,temporal_weighted,PLSR,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.005793352709495325,-0.14457523241294634,57.39755195887752,23.676085449983553,64.9806007802358,False,
D,literature_2019_2020,direct_global,XGBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.07821479793041808,-0.21757578459987115,55.267510769674885,24.297779994506833,63.606809403301824,,
D,literature_2019_2020,spatial_zone_features,XGBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.030114560224887787,-0.2600675500646443,56.69114889258999,24.92870485183716,64.71283483219099,,
D,literature_2019_2020,spatial_baseline_residual,XGBoost,"failed: [21:54:45] /__w/xgboost/xgboost/src/data/data.cc:568: Check failed: valid: Label contains NaN, infinity or a value too large.
Stack trace:
  [bt] (0) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(+0x2c1a8c) [0x7fbc932c1a8c]
  [bt] (1) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(+0x5b06b9) [0x7fbc935b06b9]
  [bt] (2) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(+0x5b1655) [0x7fbc935b1655]
  [bt] (3) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(XGDMatrixSetInfoFromInterface+0x10b) [0x7fbc931c9cab]
  [bt] (4) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x650052) [0x7fbdec641052]
  [bt] (5) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x64ed61) [0x7fbdec63fd61]
  [bt] (6) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x64e96e) [0x7fbdec63f96e]
  [bt] (7) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x2bdeac) [0x7fbdec2aeeac]
  [bt] (8) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x2bda3c) [0x7fbdec2aea3c]

",,,,,,,,,,,,,
D,literature_2019_2020,spatial_baseline_residual_zone,XGBoost,"failed: [21:54:45] /__w/xgboost/xgboost/src/data/data.cc:568: Check failed: valid: Label contains NaN, infinity or a value too large.
Stack trace:
  [bt] (0) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(+0x2c1a8c) [0x7fbc932c1a8c]
  [bt] (1) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(+0x5b06b9) [0x7fbc935b06b9]
  [bt] (2) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(+0x5b1655) [0x7fbc935b1655]
  [bt] (3) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(XGDMatrixSetInfoFromInterface+0x10b) [0x7fbc931c9cab]
  [bt] (4) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x650052) [0x7fbdec641052]
  [bt] (5) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x64ed61) [0x7fbdec63fd61]
  [bt] (6) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x64e96e) [0x7fbdec63f96e]
  [bt] (7) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x2bdeac) [0x7fbdec2aeeac]
  [bt] (8) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x2bda3c) [0x7fbdec2aea3c]

",,,,,,,,,,,,,
D,literature_2019_2020,temporal_weighted,XGBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.09388139456612177,-0.19489874488017445,54.795836677903964,23.848318239135736,60.44815417097179,True,
D,literature_2019_2020,direct_global,LightGBM,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.12280636436176184,-0.24395827132427073,53.91415149399818,24.855357860685814,64.00538806171181,,
D,literature_2019_2020,spatial_zone_features,LightGBM,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.09658619758338205,-0.27597135928153826,54.71399158961403,25.23368745035451,64.23611574190377,,
D,literature_2019_2020,spatial_baseline_residual,LightGBM,failed: Input y contains NaN.,,,,,,,,,,,,,
D,literature_2019_2020,spatial_baseline_residual_zone,LightGBM,failed: Input y contains NaN.,,,,,,,,,,,,,
D,literature_2019_2020,temporal_weighted,LightGBM,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.13707697429144772,-0.19503514180593862,53.47380246334564,24.075047390666196,59.11872358811142,True,
D,literature_2019_2020,two_stage_high_pollution,LightGBM,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.005679518832649499,-0.24574628702497336,57.400837794304394,24.35926704897188,65.90183849365759,,45.68
D,literature_2019_2020,direct_global,CatBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.0738254296187677,-0.08289156911242634,55.39894125589643,22.841340677348004,52.6719484621054,,
D,literature_2019_2020,spatial_zone_features,CatBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.0957430265969822,-0.07503856460934588,54.739518369769904,22.768039597637753,52.648932846366726,,
D,literature_2019_2020,spatial_baseline_residual,CatBoost,failed: catboost/libs/metrics/metric.cpp:7032: metric/loss-function RMSE does not allow nan values in target data,,,,,,,,,,,,,
D,literature_2019_2020,spatial_baseline_residual_zone,CatBoost,failed: catboost/libs/metrics/metric.cpp:7032: metric/loss-function RMSE does not allow nan values in target data,,,,,,,,,,,,,
D,literature_2019_2020,temporal_weighted,CatBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.08500654579727152,-0.0718051308828549,55.063527792572465,22.566266815662352,51.864180310943134,True,
D,literature_2019_2020,two_stage_high_pollution,CatBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.03358398212934599,-0.16071429777733526,56.589661792057086,23.38592579322514,57.93163586480787,,45.68
D,literature_2019_2020,direct_global,NGBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.04033228955728019,-0.17036419956593396,56.39173800813483,23.87236703576204,56.49549547594738,,
D,literature_2019_2020,spatial_zone_features,NGBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.03939976879261353,-0.16232191484552239,56.41912962377014,23.582313255990645,55.87166789585578,,
D,literature_2019_2020,spatial_baseline_residual,NGBoost,failed: Input y contains NaN.,,,,,,,,,,,,,
D,literature_2019_2020,spatial_baseline_residual_zone,NGBoost,failed: Input y contains NaN.,,,,,,,,,,,,,
D,literature_2019_2020,temporal_weighted,NGBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.039703776335859975,-0.16729525073303542,56.41020124873658,23.863170978533603,56.636742130904885,False,
E,literature_2019_2020,direct_global,RF,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.10715794970182668,0.08881441047555116,10.608521282616511,7.413776815852195,27.399186387422635,,
E,literature_2019_2020,spatial_zone_features,RF,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.06253896265815506,0.052914746031478055,10.870365510918878,7.582354474004563,28.082751543639382,,
E,literature_2019_2020,spatial_baseline_residual,RF,failed: Input y contains NaN.,,,,,,,,,,,,,
E,literature_2019_2020,spatial_baseline_residual_zone,RF,failed: Input y contains NaN.,,,,,,,,,,,,,
E,literature_2019_2020,temporal_weighted,RF,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.02773156444831615,0.04005313321378656,11.070331533737706,7.6574536068157455,27.88396427219315,True,
E,literature_2019_2020,two_stage_high_pollution,RF,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.09947583625491996,0.09218409479133771,10.65406198838471,7.526735290193399,27.78602983336736,,36.9
E,literature_2019_2020,direct_global,ExtraTrees,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.0997483105801199,0.0941433293318773,10.652450050532147,7.674634954289139,27.826116151501683,,
E,literature_2019_2020,spatial_zone_features,ExtraTrees,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.07768958130022285,0.0847777583370557,10.782167921220827,7.64666577187376,27.621259412662642,,
E,literature_2019_2020,spatial_baseline_residual,ExtraTrees,failed: Input y contains NaN.,,,,,,,,,,,,,
E,literature_2019_2020,spatial_baseline_residual_zone,ExtraTrees,failed: Input y contains NaN.,,,,,,,,,,,,,
E,literature_2019_2020,temporal_weighted,ExtraTrees,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.09170777625049831,0.0939378687026281,10.699915105757158,7.696554162655126,27.914710020343232,True,
E,literature_2019_2020,two_stage_high_pollution,ExtraTrees,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.036821759856190406,0.04222191208346715,11.01845913308502,8.003858872474614,29.181974948677496,,36.9
E,literature_2019_2020,direct_global,HistGBR,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.21523100973837495,-0.13700620860601065,12.37647461802446,8.784423870138138,31.817435160973222,,
E,literature_2019_2020,spatial_zone_features,HistGBR,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.2127764660568292,-0.13816661970916577,12.363969196158298,8.806351036713021,31.876527421897443,,
E,literature_2019_2020,spatial_baseline_residual,HistGBR,failed: Input y contains NaN.,,,,,,,,,,,,,
E,literature_2019_2020,spatial_baseline_residual_zone,HistGBR,failed: Input y contains NaN.,,,,,,,,,,,,,
E,literature_2019_2020,temporal_weighted,HistGBR,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.16788231034784595,-0.04396334223315068,12.132968612732705,8.548263720670404,30.85287041762122,True,
E,literature_2019_2020,direct_global,ElasticNet,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.06747599826488837,0.040030901173813915,10.841703932218614,7.3460531955683335,28.2290677280574,,
E,literature_2019_2020,spatial_zone_features,ElasticNet,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.05154519884860653,0.022455749242070056,10.933919033808229,7.451240732018043,28.64363430232396,,
E,literature_2019_2020,spatial_baseline_residual,ElasticNet,failed: Input y contains NaN.,,,,,,,,,,,,,
E,literature_2019_2020,spatial_baseline_residual_zone,ElasticNet,failed: Input y contains NaN.,,,,,,,,,,,,,
E,literature_2019_2020,temporal_weighted,ElasticNet,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.0523322954404013,0.015555196326564658,10.929381212597093,7.509080183132515,29.03769424850866,True,
E,literature_2019_2020,direct_global,PLSR,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.0617834133352132,0.021954785644892394,10.874745129270579,7.5090293825682615,29.088397809812093,,
E,literature_2019_2020,spatial_zone_features,PLSR,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.008236732818750592,-0.023181892829533313,11.18076561606428,7.720615629981614,29.64646766599647,,
E,literature_2019_2020,spatial_baseline_residual,PLSR,failed: Input y contains NaN.,,,,,,,,,,,,,
E,literature_2019_2020,spatial_baseline_residual_zone,PLSR,failed: Input y contains NaN.,,,,,,,,,,,,,
E,literature_2019_2020,temporal_weighted,PLSR,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.0617834133352132,0.021954785644892394,10.874745129270579,7.5090293825682615,29.088397809812093,False,
E,literature_2019_2020,direct_global,XGBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.020217551754998953,0.011028129968501998,11.340022842261908,7.8243205581665025,28.668327771599948,,
E,literature_2019_2020,spatial_zone_features,XGBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.05801069832314498,0.009526212119523203,11.548153914182832,7.79952765045166,28.75040188619033,,
E,literature_2019_2020,spatial_baseline_residual,XGBoost,"failed: [21:55:05] /__w/xgboost/xgboost/src/data/data.cc:568: Check failed: valid: Label contains NaN, infinity or a value too large.
Stack trace:
  [bt] (0) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(+0x2c1a8c) [0x7fbc932c1a8c]
  [bt] (1) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(+0x5b06b9) [0x7fbc935b06b9]
  [bt] (2) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(+0x5b1655) [0x7fbc935b1655]
  [bt] (3) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(XGDMatrixSetInfoFromInterface+0x10b) [0x7fbc931c9cab]
  [bt] (4) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x650052) [0x7fbdec641052]
  [bt] (5) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x64ed61) [0x7fbdec63fd61]
  [bt] (6) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x64e96e) [0x7fbdec63f96e]
  [bt] (7) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x2bdeac) [0x7fbdec2aeeac]
  [bt] (8) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x2bda3c) [0x7fbdec2aea3c]

",,,,,,,,,,,,,
