target,protocol,model,family,split,status,n_train,n_test,train_year_min,train_year_max,test_year_min,test_year_max,r2,r2_log1p,rmse,mae,mape
E,random,XGBoost,boosting,test,ok,777,195,2000,2026,2002,2025,0.04246238999844931,0.08063076913165057,8.20353354591815,5.572278181496645,20.66088213663431
E,random,XGBoost_raw,boosting_raw,test,ok,777,195,2000,2026,2002,2025,-0.24026766137898625,-0.1428566503423052,9.336427902020173,6.34377097269694,24.3787259759833
E,random,LightGBM,boosting,test,ok,777,195,2000,2026,2002,2025,-0.1437746565933502,-0.09749620801230341,8.965887236578226,6.403508873155253,23.43860119850184
E,random,LightGBM_raw,boosting_raw,test,ok,777,195,2000,2026,2002,2025,-1.8404296868697352,-1.0093014534005387,14.129118232305952,8.96577431491745,32.96752651570659
E,random,CatBoost,boosting,test,ok,777,195,2000,2026,2002,2025,0.1122277664726592,0.12579987167301276,7.899030970708328,5.412472346683292,20.210534972489626
E,random,CatBoost_raw,boosting_raw,test,ok,777,195,2000,2026,2002,2025,-0.42290130749275745,-0.22617908788305274,10.000240093717352,6.624256066411978,25.72492873620555
E,random,NGBoost,boosting,test,ok,777,195,2000,2026,2002,2025,0.031473126739693935,0.053461253630359584,8.25047353380755,5.56288519635544,21.009975017963896
E,random,WeightedEnsemble,ensemble,test,ok,777,195,2000,2026,2002,2025,0.09041627244363448,0.07276138243413677,7.995477010902771,5.442304968562852,20.81553975842304
F,temporal,RF,bagging,test,ok,938,34,2000,2021,2022,2026,-0.09564240963785675,-1.0603449296838137,84.20190034769503,52.663701133123645,37.93416498462609
F,temporal,RF_raw,bagging_raw,test,ok,938,34,2000,2021,2022,2026,-111.48984353953249,-18.743618143335905,853.1868091621112,706.1734360633484,848.1247195287567
F,temporal,ExtraTrees,bagging,test,ok,938,34,2000,2021,2022,2026,-0.08473977861546844,-0.6344341311653465,83.78191045667583,47.93061026275961,33.4486378259146
F,temporal,ExtraTrees_raw,bagging_raw,test,ok,938,34,2000,2021,2022,2026,-27.139293365378638,-9.788911713695683,426.7210525674125,336.1914734162898,418.8241868018259
F,temporal,HistGBR,boosting,test,ok,938,34,2000,2021,2022,2026,-0.1188327709329815,-0.7348738745402754,85.08834278270538,51.784341060678635,39.151193789609536
F,temporal,HistGBR_raw,boosting_raw,test,ok,938,34,2000,2021,2022,2026,-12.65236606487075,-7.635071847117068,297.22917654341916,269.23843568428254,309.721695896161
F,temporal,ElasticNet,linear,test,ok,938,34,2000,2021,2022,2026,0.03710023134875018,-1.0727937957026787,78.93652745484182,51.047347031294294,37.83109815734696
F,temporal,PLSR,linear,test,ok,938,34,2000,2021,2022,2026,-0.01443387486755543,-1.38904182435232,81.02132617722268,53.88976206846111,40.47867330400905
F,temporal,XGBoost,boosting,test,ok,938,34,2000,2021,2022,2026,-0.0685023336723447,-0.6006051590004482,83.15248134685665,49.02594136585908,35.36221786691346
