protocol,target,method,model,status,n_train,n_test,candidate,base_source,base_method,base_model,calibration,validation_rmse,r2,r2_log1p,rmse,mae,mape
temporal_2022_2026,A,temporal_validation_calibration,causal_history:CausalKNN12Median:LogAffineClipped,ok,100,34,causal_history::causal_history_direct::CausalKNN12Median,causal_history,causal_history_direct,CausalKNN12Median,LogAffineClipped,13.320962274064197,0.0792795981848392,0.08250287737078721,18.428558897267763,7.396655109192127,54.94946006256841
temporal_2022_2026,A,temporal_validation_calibration,causal_history:CausalKNN12Median:QuantileMappedClipped,ok,100,34,causal_history::causal_history_direct::CausalKNN12Median,causal_history,causal_history_direct,CausalKNN12Median,QuantileMappedClipped,16.18329026279885,0.08192755292216869,-0.08168427548758239,18.402039920636376,7.898400497973358,57.770730597827715
temporal_2022_2026,A,temporal_validation_calibration,causal_history:CausalKNN30Q90:Raw,ok,100,34,causal_history::causal_history_direct::CausalKNN30Q90,causal_history,causal_history_direct,CausalKNN30Q90,Raw,17.948225949658656,0.09496357257678101,-0.10956127293002771,18.27092443932838,9.103411764705886,77.25866867978765
temporal_2022_2026,A,temporal_validation_calibration,causal_history:CausalKNN30Q90:BiasCorrected,ok,100,34,causal_history::causal_history_direct::CausalKNN30Q90,causal_history,causal_history_direct,CausalKNN30Q90,BiasCorrected,17.341297986586824,0.08086701060251333,0.1348723868236339,18.412665721049358,7.576856470588236,50.325301845322514
temporal_2022_2026,A,temporal_validation_calibration,causal_history:CausalKNN30Q90:RatioScaled,ok,100,34,causal_history::causal_history_direct::CausalKNN30Q90,causal_history,causal_history_direct,CausalKNN30Q90,RatioScaled,15.345038282568558,0.010821070349016026,0.08635090476419738,19.101387727233472,7.3784092009602,42.84125870282996
temporal_2022_2026,A,temporal_validation_calibration,causal_history:CausalKNN30Q90:Affine,ok,100,34,causal_history::causal_history_direct::CausalKNN30Q90,causal_history,causal_history_direct,CausalKNN30Q90,Affine,13.777726479395435,0.027605190201204666,-0.08647584492135829,18.938640828636895,8.230743211044043,68.88110364939331
temporal_2022_2026,A,temporal_validation_calibration,causal_history:CausalKNN30Q90:MeanStdMapped,ok,100,34,causal_history::causal_history_direct::CausalKNN30Q90,causal_history,causal_history_direct,CausalKNN30Q90,MeanStdMapped,18.02132252594514,0.07946887677167214,0.12164236652008797,18.426664559493467,7.6344060875855995,49.32415250840599
temporal_2022_2026,A,temporal_validation_calibration,causal_history:CausalKNN30Q90:LogBiasCorrected,ok,100,34,causal_history::causal_history_direct::CausalKNN30Q90,causal_history,causal_history_direct,CausalKNN30Q90,LogBiasCorrected,15.617365172299534,0.059657346051760096,0.1430996766417747,18.62389694225035,7.390542138485288,48.79201352400799
temporal_2022_2026,A,temporal_validation_calibration,causal_history:CausalKNN30Q90:LogAffine,ok,100,34,causal_history::causal_history_direct::CausalKNN30Q90,causal_history,causal_history_direct,CausalKNN30Q90,LogAffine,13.819341849473542,0.03128817163493802,0.09704610832019533,18.902741401250697,7.367569378052691,51.967860677687185
temporal_2022_2026,A,temporal_validation_calibration,causal_history:CausalKNN30Q90:QuantileMapped,ok,100,34,causal_history::causal_history_direct::CausalKNN30Q90,causal_history,causal_history_direct,CausalKNN30Q90,QuantileMapped,17.297358782195623,0.03522485552686605,0.062020932562484754,18.864293500096835,7.74734415659038,51.21150851197347
temporal_2022_2026,A,temporal_validation_calibration,causal_history:CausalKNN30Q90:RawClipped,ok,100,34,causal_history::causal_history_direct::CausalKNN30Q90,causal_history,causal_history_direct,CausalKNN30Q90,RawClipped,17.948225949658656,0.09496357257678101,-0.10956127293002771,18.27092443932838,9.103411764705886,77.25866867978765
temporal_2022_2026,A,temporal_validation_calibration,causal_history:CausalKNN30Q90:BiasCorrectedClipped,ok,100,34,causal_history::causal_history_direct::CausalKNN30Q90,causal_history,causal_history_direct,CausalKNN30Q90,BiasCorrectedClipped,17.341297986586824,0.08086701060251333,0.1348723868236339,18.412665721049358,7.576856470588236,50.325301845322514
temporal_2022_2026,A,temporal_validation_calibration,causal_history:CausalKNN30Q90:RatioScaledClipped,ok,100,34,causal_history::causal_history_direct::CausalKNN30Q90,causal_history,causal_history_direct,CausalKNN30Q90,RatioScaledClipped,15.345038282568558,0.010821070349016026,0.08635090476419738,19.101387727233472,7.3784092009602,42.84125870282996
temporal_2022_2026,A,temporal_validation_calibration,causal_history:CausalKNN30Q90:AffineClipped,ok,100,34,causal_history::causal_history_direct::CausalKNN30Q90,causal_history,causal_history_direct,CausalKNN30Q90,AffineClipped,13.777726479395435,0.027605190201204666,-0.08647584492135829,18.938640828636895,8.230743211044043,68.88110364939331
temporal_2022_2026,A,temporal_validation_calibration,causal_history:CausalKNN30Q90:MeanStdMappedClipped,ok,100,34,causal_history::causal_history_direct::CausalKNN30Q90,causal_history,causal_history_direct,CausalKNN30Q90,MeanStdMappedClipped,18.02132252594514,0.07946887677167214,0.12164236652008797,18.426664559493467,7.6344060875855995,49.32415250840599
temporal_2022_2026,A,temporal_validation_calibration,causal_history:CausalKNN30Q90:LogBiasCorrectedClipped,ok,100,34,causal_history::causal_history_direct::CausalKNN30Q90,causal_history,causal_history_direct,CausalKNN30Q90,LogBiasCorrectedClipped,15.617365172299534,0.059657346051760096,0.1430996766417747,18.62389694225035,7.390542138485288,48.79201352400799
temporal_2022_2026,A,temporal_validation_calibration,causal_history:CausalKNN30Q90:LogAffineClipped,ok,100,34,causal_history::causal_history_direct::CausalKNN30Q90,causal_history,causal_history_direct,CausalKNN30Q90,LogAffineClipped,13.819341849473542,0.03128817163493802,0.09704610832019533,18.902741401250697,7.367569378052691,51.967860677687185
temporal_2022_2026,A,temporal_validation_calibration,causal_history:CausalKNN30Q90:QuantileMappedClipped,ok,100,34,causal_history::causal_history_direct::CausalKNN30Q90,causal_history,causal_history_direct,CausalKNN30Q90,QuantileMappedClipped,17.297358782195623,0.03522485552686605,0.062020932562484754,18.864293500096835,7.74734415659038,51.21150851197347
temporal_2022_2026,A,temporal_validation_calibration,causal_history:CausalKNN80Q95:Raw,ok,100,34,causal_history::causal_history_direct::CausalKNN80Q95,causal_history,causal_history_direct,CausalKNN80Q95,Raw,27.7356012770365,-0.01418760722473178,-0.5768125353090519,19.34134364990765,12.486897058823523,114.2210396315399
temporal_2022_2026,A,temporal_validation_calibration,causal_history:CausalKNN80Q95:BiasCorrected,ok,100,34,causal_history::causal_history_direct::CausalKNN80Q95,causal_history,causal_history_direct,CausalKNN80Q95,BiasCorrected,23.294125312246635,0.10010107735965668,-3.05406186581014,18.218992523146074,12.159336470588219,76.16528110147195
temporal_2022_2026,A,temporal_validation_calibration,causal_history:CausalKNN80Q95:RatioScaled,ok,100,34,causal_history::causal_history_direct::CausalKNN80Q95,causal_history,causal_history_direct,CausalKNN80Q95,RatioScaled,14.55287395947027,0.1801997401705846,-0.06636657313406302,17.389276676531388,8.576445940994772,48.403488952234724
temporal_2022_2026,A,temporal_validation_calibration,causal_history:CausalKNN80Q95:Affine,ok,100,34,causal_history::causal_history_direct::CausalKNN80Q95,causal_history,causal_history_direct,CausalKNN80Q95,Affine,13.053489735354015,0.17129047250209728,0.14025003910415668,17.483511261356956,7.455050093746374,59.13497140528639
temporal_2022_2026,A,temporal_validation_calibration,causal_history:CausalKNN80Q95:MeanStdMapped,ok,100,34,causal_history::causal_history_direct::CausalKNN80Q95,causal_history,causal_history_direct,CausalKNN80Q95,MeanStdMapped,15.842642533207425,0.283532938297976,0.14979123929410543,16.256446020887292,8.022697803465183,50.135764635172194
