protocol,target,source,method,model,n_train,n_test,validation_years,validation_mean_rmse,validation_median_r2,validation_min_r2,selection_score,r2,r2_log1p,rmse,mae,mape
temporal_2022_2026,A,spatial_quantile_yearwise_validated,grid_spatial_quantile,Grid10_Q55,938,34,"2019,2020",9.666964980825187,0.1704905439154375,0.15606921562639886,9.666964980825187,0.1065203727171663,0.19873364332929744,18.15389498536625,7.045058823529411,45.241436851319236
temporal_2022_2026,B,spatial_quantile_yearwise_validated,grid_spatial_quantile,Grid3_Q50,938,34,"2019,2020",1.53674597955539,-0.13755152946184834,-0.15760071614116988,1.778938246460383,-0.05754782704978045,0.012371220258344362,2.114952450445886,0.6502647058823529,79.65972369864458
temporal_2022_2026,C,spatial_quantile_yearwise_validated,grid_spatial_quantile,Grid2_Q60,938,34,"2019,2020",39.839757117132464,0.04127927841098272,0.040042539545866784,39.839757117132464,-0.22505316941245157,-0.8122148317771882,37.65378109191223,31.36311764705883,98.09669669349996
temporal_2022_2026,D,spatial_quantile_yearwise_validated,grid_spatial_quantile,Grid2_Q60,938,34,"2019,2020",42.56218808711297,-0.07381956392873545,-0.09044932579330789,46.4119093038803,-0.07068317527331991,-0.08145474091721039,52.14859670493654,18.661470588235296,26.60360119430316
temporal_2022_2026,E,spatial_quantile_yearwise_validated,grid_spatial_quantile,Grid3_Q60,938,34,"2019,2020",9.613932407844922,0.021923357452585834,0.011962732553545186,9.613932407844922,-0.039495285154647286,0.020368076378911693,24.810529873778332,11.063029411764706,25.07020867098324
temporal_2022_2026,F,spatial_quantile_yearwise_validated,knn_spatial_quantile,KNN8_Q35,938,34,"2019,2020",71.59203715027544,0.058208822606973576,0.035579245506949575,71.59203715027544,-0.7345962376174475,-5.606843609443036,105.94651509663379,81.20818088235295,70.95776149264617
temporal_2022_2026,G,spatial_quantile_yearwise_validated,grid_spatial_quantile,Grid2_Q60,938,34,"2019,2020",100.75446837890362,-0.10075536832904264,-0.182542666345632,119.14645768302536,-0.12284102619991688,-0.22797502314352802,29.075329010328044,20.68394117647059,39.69705859742801
temporal_2022_2026,H,spatial_quantile_yearwise_validated,knn_spatial_quantile,KNN5_Q55,938,34,"2019,2020",0.17792417663674703,0.23432821373922574,-0.07417532511142633,0.19112176028396058,-4.035856506517313,-2.5478577413843144,0.5291548059711382,0.21292117647058822,352.1314377774547
