protocol,target,method,model,status,n_train,n_test,candidate,base_source,base_method,base_model,calibration,validation_rmse,r2,r2_log1p,rmse,mae,mape
temporal_2022_2026,A,temporal_validation_calibration,external:HistGBR:QuantileMapped,ok,100,34,external::external_covariates::HistGBR,external,external_covariates,HistGBR,QuantileMapped,18.040351160107722,0.7207365888247945,0.2675179046538865,10.149263101564424,5.7924407177691375,50.37827762392815
temporal_2022_2026,B,temporal_validation_calibration,local_analog:LightGBM:QuantileMapped,ok,100,34,local_analog::local_analog_memory_ml::LightGBM,local_analog,local_analog_memory_ml,LightGBM,QuantileMapped,2.9960484542143173,0.6813989391840274,0.20569594242807632,1.1608449272322983,0.6354158587549974,213.29935786894464
temporal_2022_2026,C,temporal_validation_calibration,local_analog:ElasticNet:QuantileMapped,ok,100,34,local_analog::local_analog_memory_ml::ElasticNet,local_analog,local_analog_memory_ml,ElasticNet,QuantileMapped,71.35353055273438,0.12754480445871108,-0.20856405361185648,31.776253459118184,22.916839324454216,63.869472101696715
temporal_2022_2026,D,temporal_validation_calibration,causal_history:HistGBR:QuantileMapped,ok,100,34,causal_history::causal_history_ml::HistGBR,causal_history,causal_history_ml,HistGBR,QuantileMapped,80.71011686337718,0.6519249234120914,0.5028754602173946,29.733675733085256,14.754914846027532,31.133277070922976
temporal_2022_2026,E,temporal_validation_calibration,causal_history:XGBoost:MeanStdMapped,ok,100,34,causal_history::causal_history_ml::XGBoost,causal_history,causal_history_ml,XGBoost,MeanStdMapped,14.857737745117396,0.5733696164245328,0.3850483131611271,15.894638991225206,9.27238485907093,23.42475585714265
temporal_2022_2026,F,temporal_validation_calibration,local_analog:AnalogSameOrNearestMax:MeanStdMapped,ok,100,34,local_analog::local_analog_direct::AnalogSameOrNearestMax,local_analog,local_analog_direct,AnalogSameOrNearestMax,MeanStdMapped,106.35984190413933,0.4252986621792745,-0.2383337307865554,60.982971184004526,41.37772775197096,32.451686263592286
temporal_2022_2026,G,temporal_validation_calibration,external:HistGBR:QuantileMapped,ok,100,34,external::external_covariates::HistGBR,external,external_covariates,HistGBR,QuantileMapped,170.4473914615885,0.3716874818817474,-0.008311931622426938,21.749704348202194,16.84692156953641,35.552817866249946
temporal_2022_2026,H,temporal_validation_calibration,multitask_latent:Latent_Ridge:QuantileMapped,ok,100,34,multitask_latent::multitask_latent_pca::Latent_Ridge,multitask_latent,multitask_latent_pca,Latent_Ridge,QuantileMapped,0.5090896968118682,0.3223569283944544,0.23512214881649762,0.19410940248658048,0.1138809326423595,205.4677354482252
