protocol,target,method,model,status,n_train,n_test,n_features,r2,r2_log1p,rmse,mae,mape
literature_2019_2020,E,causal_history_direct,CausalKNN30Q90,ok,815,100,69,-0.3394191846722674,-0.37745370418496527,12.993489251190537,10.726825800000004,42.89525514099849
literature_2019_2020,E,causal_history_direct,CausalKNN80Q95,ok,815,100,69,-0.8353415679102807,-0.7397790376195477,15.209886889865418,13.211344999999996,52.94404159755789
literature_2019_2020,E,causal_history_direct,CausalRecentQ90,ok,815,100,69,-0.6030813093463221,-0.6496850302307575,14.214949110355626,12.380270000000005,50.858512418741554
literature_2019_2020,E,causal_history_direct,CausalSameLastElseKNN12IDW,ok,815,100,69,-3.757426052632468,-0.22277575033909192,24.488013567346346,9.977902497236144,31.479949517985155
literature_2019_2020,E,causal_history_direct,CausalSameMaxElseKNN30Q90,ok,815,100,69,-0.3392549611821696,-0.3773485069414242,12.992692673991947,10.717825800000004,42.872922634795025
literature_2019_2020,E,causal_history_direct,CausalHighGuard,ok,815,100,69,-1.1558009455363876,-1.0071658786686641,16.484351365461723,14.759929999999995,59.92056702016124
literature_2019_2020,E,causal_history_ml,ElasticNet,ok,815,100,178,-0.015624289508180622,-0.07457368781526363,11.314466303431114,8.042070991612281,29.89496121602401
literature_2019_2020,E,causal_history_ml,ExtraTrees,ok,815,100,178,0.06769358943042147,0.08373681983129588,10.840438979992275,7.534437768805965,26.961816661717485
literature_2019_2020,E,causal_history_ml,HistGBR,ok,815,100,178,0.05269743370430713,0.05937121131424905,10.92727545350771,7.8173373724660635,27.843188277762764
literature_2019_2020,E,causal_history_ml,XGBoost,ok,815,100,178,-0.09355040132529968,-0.04316331600808332,11.74050927841654,7.869985486145019,28.17960193200918
literature_2019_2020,E,causal_history_ml,LightGBM,ok,815,100,178,0.013232035794675912,0.04271494863265057,11.152572488174885,7.7998701469932685,27.46483780971011
literature_2019_2020,F,causal_history_direct,CausalKNN12IDW,ok,815,100,69,-3.810206504137817,-0.1597145728756053,188.23445472361445,69.1649802337137,96.93855598364578
literature_2019_2020,F,causal_history_direct,CausalKNN12Median,ok,815,100,69,-0.07106782610104312,-0.16983318462512464,88.82306322625335,45.15039999999999,76.30615668099404
literature_2019_2020,F,causal_history_direct,CausalKNN30Q90,ok,815,100,69,-4.328676175393547,-1.2472688207195755,198.119363537963,109.04361500000006,257.56935385209835
literature_2019_2020,F,causal_history_direct,CausalKNN80Q95,ok,815,100,69,-14.476078152607217,-2.9901875975700554,337.63519946013827,209.1080249999999,488.677796687342
literature_2019_2020,F,causal_history_direct,CausalRecentQ90,ok,815,100,69,-0.9140924188481343,-2.0325557557167184,118.74045568474129,103.87660000000007,312.79075569472144
literature_2019_2020,F,causal_history_direct,CausalSameLastElseKNN12IDW,ok,815,100,69,-3.810282891751732,-0.16067555796742172,188.23594932927807,69.20048023196901,97.08585888702575
literature_2019_2020,F,causal_history_direct,CausalSameMaxElseKNN30Q90,ok,815,100,69,-4.326478234116396,-1.2460602042349218,198.07849976379958,108.73882500000008,257.3900656168042
literature_2019_2020,F,causal_history_direct,CausalHighGuard,ok,815,100,69,-15.458077917659342,-4.08106293862988,348.18240176733144,242.9978549999999,602.9472262888625
literature_2019_2020,F,causal_history_ml,ElasticNet,ok,815,100,178,-6.518112729400216,0.07031342171748955,235.32695558183,63.068885792512276,80.61435631201321
literature_2019_2020,F,causal_history_ml,ExtraTrees,ok,815,100,178,0.05741504754817084,0.17862334280903902,83.32541989866078,39.533243229514184,77.09343654376804
literature_2019_2020,F,causal_history_ml,HistGBR,ok,815,100,178,0.10066381137305846,0.21643413701212932,81.39135795330853,40.79156001748308,69.60191082055294
literature_2019_2020,F,causal_history_ml,XGBoost,ok,815,100,178,0.14735632325049308,0.27870631321853334,79.25032419930416,36.912730206146236,59.82857553647587
literature_2019_2020,F,causal_history_ml,LightGBM,ok,815,100,178,0.18864477565854432,0.33605707820326836,77.30770453870981,35.83908714520389,59.41174591885196
literature_2019_2020,G,causal_history_direct,CausalKNN12IDW,ok,815,100,69,-1.471682290030282,-1.103122143072178,195.89074063218123,84.50311100395521,76.11773904369656
literature_2019_2020,G,causal_history_direct,CausalKNN12Median,ok,815,100,69,-0.06615172407011638,-0.1087878111187357,128.65512530187047,46.984539999999996,33.05648687297256
literature_2019_2020,G,causal_history_direct,CausalKNN30Q90,ok,815,100,69,-8.75790946191251,-3.4641992183485115,389.2207430812765,195.1787800000001,200.79964747309666
literature_2019_2020,G,causal_history_direct,CausalKNN80Q95,ok,815,100,69,-13.157910695308875,-6.061269773842593,468.83191682480907,293.6924614999998,318.45723637242725
literature_2019_2020,G,causal_history_direct,CausalRecentQ90,ok,815,100,69,-0.9206667165015732,-3.337547212493279,172.68061653541204,147.51583000000008,180.54198103126996
literature_2019_2020,G,causal_history_direct,CausalSameLastElseKNN12IDW,ok,815,100,69,-1.4747611912787963,-1.1195905333345948,196.01271030046993,84.90961099508343,76.74428034812968
literature_2019_2020,G,causal_history_direct,CausalSameMaxElseKNN30Q90,ok,815,100,69,-8.650842401960354,-3.4038247750869157,387.0795229748289,191.7125800000001,200.42344931809825
literature_2019_2020,G,causal_history_direct,CausalHighGuard,ok,815,100,69,-16.20285703467862,-8.23861520681532,516.7944909315739,359.9911899999995,402.57768078486134
literature_2019_2020,G,causal_history_ml,ElasticNet,ok,815,100,178,-0.07028729970733161,-0.597869472920425,128.90440878720776,53.115447734100535,42.733887161728624
literature_2019_2020,G,causal_history_ml,ExtraTrees,ok,815,100,178,0.036653109519601546,0.011537160191625873,122.29506586569526,46.80382638606855,38.07650006333594
literature_2019_2020,G,causal_history_ml,HistGBR,ok,815,100,178,0.11153548895139731,0.082350883336745,117.44583713287902,48.014963208602005,39.84767889152078
literature_2019_2020,G,causal_history_ml,XGBoost,ok,815,100,178,0.031021860536814994,-0.024384654674253214,122.65198323942585,49.359337421569826,40.23162605545289
literature_2019_2020,G,causal_history_ml,LightGBM,ok,815,100,178,0.06151694677008002,-0.02176084421223279,120.70654040247811,49.392326515649444,41.34933537237835
literature_2019_2020,H,causal_history_direct,CausalKNN12IDW,ok,815,100,69,0.40746101640268517,0.4547125412310118,0.27483959656493256,0.1074501884734713,78.05090234270283
literature_2019_2020,H,causal_history_direct,CausalKNN12Median,ok,815,100,69,-0.03318995559340743,-0.029710942672790175,0.3629200198735253,0.10833549999999999,39.780815843990496
literature_2019_2020,H,causal_history_direct,CausalKNN30Q90,ok,815,100,69,0.18675570113977602,-0.026604661115205097,0.321981820798939,0.16624550000000013,193.3508242399198
literature_2019_2020,H,causal_history_direct,CausalKNN80Q95,ok,815,100,69,-0.6325860847929101,-1.195419925539671,0.4562037843168333,0.3159224999999995,345.7599849581909
literature_2019_2020,H,causal_history_direct,CausalRecentQ90,ok,815,100,69,-0.000899081650644229,-0.007917651282788318,0.3572037287039428,0.146514,121.75667389727309
